id_student,code_module,code_presentation,total_clicks,promedio_clicks,interacciones,max_click_dia
573678,FFF,2013J,1422,5.208791208791209,273,97
573689,CCC,2014J,33,2.357142857142857,14,10
573689,DDD,2013J,1548,2.6643717728055076,581,37
573694,BBB,2013J,39,3.5454545454545454,11,14
573696,CCC,2014B,335,4.1875,80,38
573696,FFF,2013J,663,2.402173913043478,276,47
573697,CCC,2014B,54,1.542857142857143,35,7
573697,FFF,2013J,1944,4.144989339019189,469,119
573697,FFF,2014J,450,2.542372881355932,177,15
573701,EEE,2013J,137,3.186046511627907,43,14
573704,FFF,2013J,2480,3.488045007032349,711,92
573712,DDD,2013J,766,2.9575289575289574,259,34
573713,BBB,2014J,2898,6.165957446808511,470,97
573742,DDD,2014J,310,1.9871794871794872,156,9
573742,EEE,2013J,661,3.888235294117647,170,76
573766,FFF,2013J,1939,4.519813519813519,429,117
573777,BBB,2013J,391,2.3841463414634148,164,13
573780,DDD,2013J,326,1.9878048780487805,164,11
573790,BBB,2013J,764,2.5382059800664454,301,15
573806,BBB,2014B,1130,3.9510489510489513,286,45
573821,BBB,2013J,558,3.301775147928994,169,53
573824,BBB,2014B,210,2.4705882352941178,85,12
573831,BBB,2013J,446,2.534090909090909,176,18
573834,GGG,2014B,154,2.8518518518518516,54,16
573845,DDD,2013J,566,3.3294117647058825,170,33
573851,BBB,2014B,458,2.267326732673267,202,21
573853,BBB,2014B,231,2.817073170731707,82,39
573858,CCC,2014J,1892,3.9581589958158996,478,50
573860,FFF,2013J,755,3.511627906976744,215,33
573864,FFF,2013J,3422,4.293601003764115,797,122
573873,BBB,2014J,32,2.4615384615384617,13,5
573893,BBB,2013J,662,2.955357142857143,224,57
573900,FFF,2013J,3565,4.512658227848101,790,67
573901,FFF,2013J,463,2.38659793814433,194,83
573920,CCC,2014J,178,3.423076923076923,52,46
573920,EEE,2013J,1327,5.1038461538461535,260,93
573924,CCC,2014J,2410,5.331858407079646,452,826
573934,BBB,2014J,1201,3.7414330218068534,321,63
573944,EEE,2013J,242,6.205128205128205,39,56
573951,FFF,2013J,4010,3.692449355432781,1086,62
573969,DDD,2014J,346,2.0,173,22
573986,BBB,2013J,169,2.011904761904762,84,9
574002,BBB,2013J,762,2.627586206896552,290,20
574028,FFF,2014B,4350,4.092191909689558,1063,74
574029,DDD,2013J,35,2.0588235294117645,17,8
574031,BBB,2014J,3136,4.3076923076923075,728,68
574035,DDD,2013J,780,1.6883116883116882,462,15
574038,EEE,2013J,3019,3.646135265700483,828,78
574051,BBB,2013J,267,2.7244897959183674,98,22
574056,CCC,2014J,25,1.3888888888888888,18,4
574056,FFF,2013J,2813,4.262121212121212,660,101
574063,BBB,2014J,497,4.359649122807017,114,49
574065,BBB,2013J,145,2.457627118644068,59,14
574068,FFF,2014J,218,4.037037037037037,54,33
574070,FFF,2013J,4893,4.18562874251497,1169,138
574078,FFF,2013J,2824,5.106690777576854,553,87
574088,DDD,2013J,1028,2.2693156732891833,453,30
574098,DDD,2013J,1633,3.0018382352941178,544,67
574099,DDD,2013J,439,2.398907103825137,183,14
574101,EEE,2013J,158,3.761904761904762,42,12
574125,BBB,2013J,648,2.050632911392405,316,14
574181,DDD,2013J,31,2.2142857142857144,14,8
574190,DDD,2014B,370,3.0833333333333335,120,27
574194,BBB,2013J,883,2.597058823529412,340,28
574207,FFF,2013J,2822,4.529695024077046,623,119
574212,BBB,2013J,5235,3.271875,1600,50
574221,CCC,2014B,1231,3.047029702970297,404,56
574238,GGG,2013J,482,3.6240601503759398,133,23
574244,BBB,2014J,590,3.2065217391304346,184,60
574245,FFF,2013J,1181,3.2805555555555554,360,80
574250,BBB,2013J,1524,2.264487369985141,673,22
574253,BBB,2014J,968,4.1191489361702125,235,40
574259,CCC,2014J,492,3.215686274509804,153,44
574259,EEE,2013J,1089,4.204633204633205,259,68
574282,FFF,2013J,607,2.876777251184834,211,51
574283,CCC,2014B,515,2.5,206,43
574283,FFF,2013J,2500,3.566333808844508,701,93
574310,CCC,2014J,2869,4.320783132530121,664,117
574310,DDD,2013J,752,1.8847117794486214,399,15
574315,FFF,2013J,11622,6.350819672131148,1830,164
574319,BBB,2013J,13,1.4444444444444444,9,3
574320,BBB,2013J,1914,3.311418685121107,578,33
574325,CCC,2014J,1761,4.97457627118644,354,89
574330,DDD,2013J,535,2.192622950819672,244,14
574347,DDD,2014J,195,1.7567567567567568,111,15
574348,BBB,2013J,1929,2.6102841677943167,739,23
574351,GGG,2013J,325,2.8260869565217392,115,23
574382,FFF,2013J,205,2.6623376623376624,77,21
574418,FFF,2013J,5983,7.097271648873073,843,516
574431,DDD,2014J,4864,4.854291417165669,1002,74
574446,FFF,2013J,4789,5.216775599128541,918,224
574470,FFF,2013J,761,4.668711656441718,163,80
574498,DDD,2013J,2820,2.300163132137031,1226,24
574504,GGG,2013J,37,2.466666666666667,15,7
574505,AAA,2014J,850,3.7117903930131004,229,32
574507,CCC,2014J,150,2.4193548387096775,62,20
574507,EEE,2013J,1043,4.382352941176471,238,52
574508,CCC,2014J,416,3.466666666666667,120,79
574508,EEE,2014B,2511,4.838150289017341,519,68
574512,BBB,2014J,199,2.139784946236559,93,19
574512,GGG,2013J,874,3.7672413793103448,232,31
574523,CCC,2014B,201,3.8653846153846154,52,44
574523,CCC,2014J,73,5.214285714285714,14,29
574523,EEE,2014B,646,3.8,170,61
574527,FFF,2014J,6506,4.477632484514797,1453,194
574529,CCC,2014B,110,3.3333333333333335,33,35
574529,DDD,2013J,875,3.264925373134328,268,24
574534,FFF,2013J,5124,4.824858757062147,1062,144
574549,BBB,2013J,324,2.2816901408450705,142,14
574551,CCC,2014B,310,3.9240506329113924,79,88
574551,FFF,2013J,1425,4.6875,304,73
574564,CCC,2014B,145,7.631578947368421,19,110
574565,EEE,2014J,293,4.013698630136986,73,64
574569,BBB,2014B,279,1.951048951048951,143,9
574570,FFF,2013J,3030,5.381882770870337,563,126
574580,CCC,2014B,215,2.6875,80,26
574580,EEE,2014B,273,5.571428571428571,49,96
574586,CCC,2014J,759,2.9881889763779528,254,34
574586,EEE,2013J,4900,4.613935969868173,1062,78
574590,CCC,2014J,2463,4.810546875,512,258
574590,DDD,2014B,1469,2.2496171516079633,653,29
574605,FFF,2014B,220,2.4719101123595504,89,16
574606,GGG,2013J,208,3.0144927536231885,69,15
574608,EEE,2013J,2530,5.070140280561122,499,87
574612,DDD,2014J,371,1.5991379310344827,232,6
574623,DDD,2013J,586,2.5701754385964914,228,23
574627,DDD,2013J,101,3.3666666666666667,30,11
574637,CCC,2014J,867,3.4404761904761907,252,32
574637,EEE,2014B,3024,3.947780678851175,766,55
574638,FFF,2014J,413,3.6548672566371683,113,47
574642,GGG,2013J,281,3.3452380952380953,84,21
574642,GGG,2014J,149,2.709090909090909,55,26
574648,BBB,2013J,579,2.6682027649769586,217,14
574663,CCC,2014B,141,2.82,50,43
574663,FFF,2014B,286,3.2873563218390807,87,50
574664,FFF,2013J,505,3.3666666666666667,150,60
574670,EEE,2013J,1,1.0,1,1
574671,FFF,2014B,2859,4.765,600,108
574681,FFF,2013J,1526,3.668269230769231,416,75
574683,FFF,2013J,266,6.65,40,137
574695,FFF,2013J,548,5.219047619047619,105,87
574695,FFF,2014J,527,5.489583333333333,96,68
574705,CCC,2014J,1138,2.5688487584650113,443,39
574705,DDD,2013J,2157,2.89142091152815,746,41
574708,BBB,2013J,194,2.131868131868132,91,10
574720,CCC,2014J,997,4.573394495412844,218,93
574720,DDD,2013J,492,2.5894736842105264,190,35
574722,FFF,2013J,4084,4.41036717062635,926,92
574730,DDD,2013J,6,2.0,3,4
574732,FFF,2013J,3733,3.8804573804573805,962,82
574735,FFF,2013J,3487,6.305605786618445,553,158
574743,DDD,2013J,812,2.506172839506173,324,23
574766,BBB,2013J,774,3.409691629955947,227,34
574783,BBB,2013J,17,1.7,10,3
574815,FFF,2013J,538,3.127906976744186,172,24
574815,FFF,2014B,346,5.9655172413793105,58,92
574817,CCC,2014B,752,4.0,188,59
574819,DDD,2013J,1267,2.408745247148289,526,33
574820,FFF,2013J,132,3.2195121951219514,41,31
574830,CCC,2014B,269,3.635135135135135,74,34
574830,EEE,2013J,1915,3.407473309608541,562,78
574841,BBB,2014J,820,3.6123348017621146,227,51
574842,DDD,2013J,728,3.0847457627118646,236,19
574843,DDD,2014J,749,2.4719471947194718,303,15
574845,FFF,2013J,5115,3.6719310839913857,1393,58
574849,BBB,2014J,1107,3.5031645569620253,316,31
574856,FFF,2013J,176,2.588235294117647,68,12
574857,GGG,2013J,858,4.105263157894737,209,50
574860,DDD,2013J,19,2.375,8,10
574865,BBB,2014J,1463,3.790155440414508,386,37
574866,DDD,2013J,426,2.1846153846153844,195,12
574866,DDD,2014J,138,2.5090909090909093,55,10
574871,FFF,2013J,130,4.333333333333333,30,29
574873,DDD,2013J,3230,2.6260162601626016,1230,22
574874,FFF,2013J,15729,6.515741507870754,2414,66
574888,EEE,2013J,1,1.0,1,1
574891,CCC,2014J,45,1.9565217391304348,23,5
574895,DDD,2013J,1056,1.9738317757009345,535,28
574909,DDD,2014B,5651,3.4207021791767556,1652,58
574919,FFF,2013J,2281,5.091517857142857,448,159
574928,CCC,2014J,4498,3.441469013006886,1307,90
574928,DDD,2014J,2431,2.498458376156218,973,25
574935,BBB,2014B,485,3.5661764705882355,136,24
574938,DDD,2013J,1812,2.876190476190476,630,33
574944,BBB,2014B,57,2.7142857142857144,21,9
574948,GGG,2013J,402,3.2419354838709675,124,21
574955,FFF,2013J,315,5.833333333333333,54,41
574957,GGG,2013J,48,1.7142857142857142,28,7
574960,GGG,2013J,1046,2.9800569800569803,351,37
574973,BBB,2013J,1166,2.299802761341223,507,18
574983,EEE,2013J,1088,5.756613756613756,189,115
574988,GGG,2013J,1721,2.957044673539519,582,33
575000,GGG,2013J,73,1.5869565217391304,46,6
575003,FFF,2013J,587,3.6459627329192545,161,57
575009,DDD,2014J,2159,2.4340473506200677,887,41
575018,BBB,2013J,262,2.1129032258064515,124,7
575019,FFF,2013J,26,1.5294117647058822,17,5
575039,CCC,2014J,4862,4.921052631578948,988,100
575039,FFF,2013J,2672,3.726638772663877,717,117
575047,CCC,2014J,2055,6.827242524916944,301,180
575047,EEE,2013J,1341,6.355450236966824,211,90
575061,GGG,2013J,557,4.680672268907563,119,47
575066,EEE,2014J,3678,4.661596958174905,789,93
575069,FFF,2014J,3280,4.1257861635220126,795,95
575080,GGG,2013J,15,1.6666666666666667,9,3
575089,BBB,2013J,148,1.8271604938271604,81,8
575100,BBB,2013J,159,1.9156626506024097,83,8
575112,FFF,2014J,3501,6.262969588550984,559,95
575124,BBB,2013J,1057,2.044487427466151,517,11
575136,GGG,2013J,550,3.160919540229885,174,32
575162,CCC,2014J,45,1.875,24,5
575162,EEE,2014B,576,4.430769230769231,130,75
575166,CCC,2014B,1133,4.291666666666667,264,86
575166,EEE,2013J,3273,4.489711934156379,729,110
575186,FFF,2013J,3008,4.536953242835596,663,83
575192,DDD,2013J,729,2.366883116883117,308,16
575199,GGG,2014B,748,2.8659003831417627,261,28
575200,DDD,2014J,201,1.8962264150943395,106,16
575208,EEE,2013J,3,1.5,2,2
575213,DDD,2013J,153,2.04,75,11
575214,GGG,2013J,418,2.8053691275167787,149,22
575217,GGG,2014B,1000,3.257328990228013,307,28
575241,EEE,2013J,2253,4.452569169960475,506,90
575251,BBB,2014B,83,1.930232558139535,43,7
575258,DDD,2013J,2175,2.430167597765363,895,28
575265,CCC,2014J,106,2.0784313725490198,51,18
575265,FFF,2013J,1449,4.070224719101123,356,77
575281,BBB,2013J,86,1.8297872340425532,47,7
575282,FFF,2013J,2805,3.8008130081300813,738,44
575287,CCC,2014B,90,3.103448275862069,29,30
575290,BBB,2013J,853,2.2506596306068603,379,21
575302,FFF,2014J,7769,5.094426229508197,1525,111
575318,EEE,2013J,88,2.4444444444444446,36,15
575324,GGG,2014B,133,3.5945945945945947,37,18
575336,EEE,2013J,3505,4.066125290023201,862,71
575337,DDD,2013J,236,2.4081632653061225,98,13
575337,DDD,2014J,43,3.3076923076923075,13,9
575343,EEE,2013J,502,4.442477876106195,113,74
575355,GGG,2013J,690,3.942857142857143,175,61
575365,DDD,2013J,57,2.28,25,15
575372,FFF,2013J,4060,5.435073627844712,747,189
575376,DDD,2013J,1405,2.671102661596958,526,23
575380,DDD,2014J,2785,2.557392102846648,1089,27
575385,DDD,2013J,566,1.8436482084690553,307,15
575387,BBB,2013J,4916,3.5417867435158503,1388,46
575398,CCC,2014J,849,4.121359223300971,206,112
575398,DDD,2014J,595,2.016949152542373,295,13
575401,EEE,2013J,740,4.484848484848484,165,65
575404,BBB,2014J,500,2.3923444976076556,209,33
575411,EEE,2014J,1418,4.726666666666667,300,76
575419,CCC,2014B,198,3.8823529411764706,51,30
575419,EEE,2013J,1425,4.166666666666667,342,129
575423,BBB,2013J,83,1.8863636363636365,44,5
575431,DDD,2013J,806,2.413173652694611,334,19
575454,GGG,2013J,76,2.054054054054054,37,9
575459,FFF,2013J,604,3.11340206185567,194,37
575473,EEE,2014B,963,4.913265306122449,196,51
575476,FFF,2013J,664,3.7942857142857145,175,37
575480,BBB,2013J,18,4.5,4,9
575488,GGG,2013J,248,2.4554455445544554,101,25
575493,DDD,2013J,1818,2.8142414860681115,646,37
575512,FFF,2013J,2814,4.8517241379310345,580,118
575520,BBB,2013J,2019,2.8119777158774375,718,27
575533,FFF,2013J,85,4.473684210526316,19,40
575545,CCC,2014B,392,4.170212765957447,94,43
575545,EEE,2013J,1833,4.593984962406015,399,85
575553,CCC,2014J,405,5.1265822784810124,79,81
575553,EEE,2013J,6050,4.4981412639405205,1345,78
575554,GGG,2013J,132,2.1639344262295084,61,11
575559,GGG,2013J,686,4.182926829268292,164,32
575560,BBB,2013J,565,2.404255319148936,235,13
575566,DDD,2014J,124,3.5428571428571427,35,19
575601,EEE,2013J,376,4.224719101123595,89,74
575602,BBB,2014B,510,2.04,250,18
575603,DDD,2014B,661,2.633466135458167,251,17
575623,EEE,2014J,5562,3.8544698544698544,1443,83
575630,BBB,2014J,956,2.6049046321525884,367,24
575678,FFF,2013J,2094,3.752688172043011,558,89
575680,BBB,2014B,362,1.9153439153439153,189,15
575681,BBB,2013J,2576,3.130012150668287,823,27
575685,FFF,2014J,258,1.9846153846153847,130,15
575693,GGG,2014B,107,2.3260869565217392,46,10
575703,CCC,2014B,199,3.262295081967213,61,58
575703,EEE,2013J,2265,4.140767824497257,547,105
575709,GGG,2014B,521,2.5920398009950247,201,18
575710,FFF,2014J,586,4.764227642276423,123,77
575720,GGG,2013J,641,3.521978021978022,182,25
575733,CCC,2014B,2240,4.666666666666667,480,340
575733,EEE,2013J,4535,4.819341126461212,941,74
575745,CCC,2014B,2015,4.389978213507625,459,86
575745,EEE,2013J,2664,4.469798657718121,596,81
575762,EEE,2013J,1301,4.293729372937293,303,78
575763,CCC,2014J,344,2.8666666666666667,120,42
575763,EEE,2013J,1099,4.413654618473895,249,61
575764,EEE,2013J,2027,5.1186868686868685,396,63
575766,CCC,2014J,992,3.024390243902439,328,96
575766,DDD,2013J,1221,2.5071868583162216,487,17
575773,DDD,2013J,72,2.4827586206896552,29,18
575773,DDD,2014B,1,1.0,1,1
575777,EEE,2014B,1348,4.252365930599369,317,32
575792,DDD,2014B,300,1.8867924528301887,159,14
575797,FFF,2013J,1770,3.847826086956522,460,81
575798,CCC,2014J,799,3.4145299145299144,234,45
575798,DDD,2013J,1256,3.011990407673861,417,40
575811,DDD,2013J,678,3.067873303167421,221,22
575822,FFF,2013J,297,3.3,90,69
575824,CCC,2014B,3946,5.863298662704309,673,192
575855,DDD,2014J,1593,2.7091836734693877,588,22
575875,FFF,2013J,388,2.3803680981595092,163,15
575892,BBB,2014J,142,2.3666666666666667,60,18
575919,FFF,2013J,105,2.5609756097560976,41,26
575927,BBB,2013J,106,1.7966101694915255,59,5
575929,BBB,2013J,503,2.33953488372093,215,33
575930,BBB,2013J,673,2.3780918727915195,283,18
575941,FFF,2013J,519,2.8206521739130435,184,57
575956,FFF,2013J,2811,4.805128205128205,585,81
575962,DDD,2013J,183,1.7941176470588236,102,10
575967,CCC,2014B,1313,2.950561797752809,445,91
575980,BBB,2014B,70,2.5925925925925926,27,8
575982,BBB,2013J,289,2.5575221238938055,113,11
575983,FFF,2014J,279,4.164179104477612,67,16
575984,GGG,2013J,152,2.4126984126984126,63,15
575990,BBB,2014B,38,2.0,19,6
575999,DDD,2013J,99,2.152173913043478,46,10
575999,DDD,2014J,178,3.2962962962962963,54,25
576031,DDD,2013J,4,1.0,4,1
576036,EEE,2013J,671,3.834285714285714,175,68
576041,DDD,2014B,1474,2.622775800711744,562,23
576046,BBB,2013J,5,1.6666666666666667,3,3
576083,DDD,2013J,955,1.9569672131147542,488,13
576088,FFF,2013J,317,3.4086021505376345,93,30
576097,FFF,2013J,4617,4.735384615384615,975,78
576107,FFF,2013J,1448,3.5317073170731708,410,84
576131,DDD,2013J,183,2.8153846153846156,65,15
576140,FFF,2014J,1247,4.27054794520548,292,56
576141,GGG,2013J,22,2.0,11,6
576143,GGG,2013J,963,3.7325581395348837,258,32
576158,BBB,2013J,495,2.7966101694915255,177,22
576159,FFF,2014B,3002,3.893644617380026,771,70
576191,CCC,2014B,117,3.4411764705882355,34,21
576191,EEE,2013J,702,3.857142857142857,182,79
576202,EEE,2013J,61,5.083333333333333,12,21
576203,BBB,2014J,48,1.4545454545454546,33,7
576205,FFF,2013J,5081,4.395328719723183,1156,83
576226,BBB,2013J,131,1.7012987012987013,77,7
576229,FFF,2013J,3457,4.001157407407407,864,112
576233,CCC,2014J,1534,4.036842105263158,380,69
576233,DDD,2013J,1374,2.320945945945946,592,19
576251,CCC,2014J,1738,3.1035714285714286,560,54
576251,DDD,2013J,1372,2.3493150684931505,584,31
576262,BBB,2014J,150,2.9411764705882355,51,18
576268,BBB,2014J,472,2.29126213592233,206,47
576281,FFF,2013J,218,3.0704225352112675,71,64
576292,EEE,2013J,368,5.575757575757576,66,46
576301,EEE,2013J,9,3.0,3,7
576306,DDD,2014J,1388,2.4479717813051147,567,54
576314,DDD,2013J,896,2.690690690690691,333,28
576350,DDD,2014B,96,1.8461538461538463,52,10
576368,DDD,2013J,1171,2.465263157894737,475,39
576371,GGG,2013J,357,2.8333333333333335,126,15
576375,BBB,2014B,475,2.745664739884393,173,13
576383,CCC,2014B,2171,2.758576874205845,787,45
576383,DDD,2013J,2113,3.0846715328467154,685,37
576390,FFF,2013J,146,2.433333333333333,60,13
576399,FFF,2013J,3551,6.468123861566484,549,161
576405,EEE,2013J,1437,3.397163120567376,423,50
576409,EEE,2013J,3,1.5,2,2
576413,CCC,2014B,6797,3.712179137083561,1831,89
576413,DDD,2013J,4094,2.813745704467354,1455,42
576416,GGG,2014B,6,3.0,2,4
576423,FFF,2013J,335,2.375886524822695,141,17
576423,FFF,2014J,9,2.25,4,5
576425,GGG,2013J,362,3.7708333333333335,96,32
576431,FFF,2013J,1419,3.4358353510895885,413,85
576433,CCC,2014J,928,4.161434977578475,223,43
576433,FFF,2013J,3787,4.134279475982533,916,65
576439,CCC,2014J,1290,2.938496583143508,439,38
576439,EEE,2013J,1440,3.538083538083538,407,63
576445,BBB,2014J,107,2.2291666666666665,48,31
576445,GGG,2013J,1633,3.240079365079365,504,48
576447,GGG,2013J,25,1.7857142857142858,14,4
576453,CCC,2014J,2167,3.401883830455259,637,95
576453,DDD,2013J,2201,2.6454326923076925,832,17
576455,GGG,2013J,136,2.72,50,14
576466,FFF,2013J,202,3.9607843137254903,51,32
576475,CCC,2014B,3174,3.9625468164794007,801,57
576481,EEE,2013J,1,1.0,1,1
576483,BBB,2013J,559,2.781094527363184,201,19
576488,GGG,2013J,636,2.789473684210526,228,18
576492,DDD,2013J,286,2.723809523809524,105,11
576512,FFF,2013J,768,4.290502793296089,179,111
576515,DDD,2014J,3679,2.8922955974842766,1272,53
576516,CCC,2014B,946,4.242152466367713,223,61
576516,EEE,2013J,2359,3.8357723577235774,615,60
576518,FFF,2013J,3360,5.463414634146342,615,126
576524,BBB,2013J,457,2.7696969696969695,165,16
576541,CCC,2014J,1829,5.411242603550296,338,99
576568,CCC,2014J,460,2.2549019607843137,204,39
576568,FFF,2013J,3428,3.642933049946865,941,67
576584,DDD,2014B,1048,3.03768115942029,345,39
576593,GGG,2013J,29,2.6363636363636362,11,8
576600,BBB,2013J,838,3.092250922509225,271,28
576606,EEE,2013J,714,3.2752293577981653,218,80
576631,EEE,2013J,103,9.363636363636363,11,91
576654,GGG,2013J,944,4.290909090909091,220,40
576672,FFF,2013J,1275,4.235880398671096,301,86
576689,BBB,2014J,1115,4.099264705882353,272,113
576704,FFF,2013J,5014,4.3075601374570445,1164,76
576714,BBB,2013J,304,2.643478260869565,115,12
576738,BBB,2014B,1254,2.235294117647059,561,16
576750,EEE,2013J,1721,3.4488977955911824,499,88
576761,GGG,2013J,742,3.989247311827957,186,31
576765,FFF,2013J,585,3.19672131147541,183,31
576767,DDD,2013J,1331,2.604696673189824,511,27
576780,CCC,2014B,3444,4.7372764786795045,727,106
576780,FFF,2013J,4794,3.687692307692308,1300,74
576782,CCC,2014B,730,3.882978723404255,188,58
576789,FFF,2013J,6305,4.412176347095871,1429,75
576791,CCC,2014J,2957,3.3450226244343892,884,79
576791,FFF,2013J,3053,3.7737948084054387,809,61
576813,FFF,2013J,2369,3.5305514157973175,671,72
576815,BBB,2013J,31,1.8235294117647058,17,6
576827,DDD,2014B,180,2.1951219512195124,82,13
576834,EEE,2013J,57,3.3529411764705883,17,11
576841,BBB,2013J,799,2.2194444444444446,360,18
576847,DDD,2013J,1470,2.5128205128205128,585,43
576856,FFF,2013J,598,3.378531073446328,177,46
576876,EEE,2014B,2481,4.594444444444444,540,69
576879,DDD,2013J,764,2.7092198581560285,282,25
576882,BBB,2013J,418,1.8253275109170306,229,12
576885,DDD,2014J,3223,2.839647577092511,1135,32
576888,FFF,2013J,2942,5.80276134122288,507,97
576909,EEE,2013J,1224,3.5478260869565217,345,62
576913,BBB,2014J,310,2.6495726495726495,117,30
576921,FFF,2013J,4547,3.3882265275707897,1342,50
576923,BBB,2014J,1615,2.8685612788632326,563,70
576935,BBB,2013J,1577,1.9737171464330412,799,30
576940,BBB,2013J,7341,5.401766004415011,1359,57
576946,BBB,2013J,932,2.213776722090261,421,31
576947,BBB,2013J,17,1.7,10,5
576948,GGG,2013J,465,4.008620689655173,116,30
576949,DDD,2013J,630,1.8584070796460177,339,16
576962,EEE,2013J,1029,3.942528735632184,261,58
576972,FFF,2013J,265,2.2083333333333335,120,10
576981,BBB,2013J,269,2.1015625,128,8
576983,BBB,2013J,232,2.7294117647058824,85,15
576996,BBB,2013J,98,2.0416666666666665,48,16
577000,GGG,2014B,167,2.6507936507936507,63,14
577007,BBB,2013J,17,1.8888888888888888,9,5
577032,FFF,2014J,914,2.803680981595092,326,55
577035,CCC,2014B,2032,4.407809110629067,461,138
577035,DDD,2013J,1285,2.2905525846702317,561,15
577042,FFF,2013J,6290,5.687160940325497,1106,145
577069,BBB,2013J,1380,2.967741935483871,465,25
577096,BBB,2013J,1672,3.056672760511883,547,28
577099,BBB,2013J,715,2.4237288135593222,295,21
577126,DDD,2013J,482,2.4591836734693877,196,22
577136,GGG,2014B,933,4.074235807860262,229,24
577142,FFF,2014B,1024,3.618374558303887,283,46
577148,CCC,2014J,94,3.9166666666666665,24,23
577148,EEE,2013J,1497,4.752380952380952,315,82
577149,CCC,2014J,238,3.5522388059701493,67,58
577149,FFF,2013J,4639,3.941376380628717,1177,52
577196,DDD,2013J,1845,2.5840336134453783,714,33
577196,DDD,2014J,49,2.45,20,9
577200,DDD,2013J,122,1.967741935483871,62,13
577212,DDD,2013J,116,2.188679245283019,53,14
577222,FFF,2013J,4406,4.358061325420376,1011,88
577235,CCC,2014J,1085,2.9726027397260273,365,42
577235,EEE,2013J,1373,4.211656441717792,326,57
577236,CCC,2014B,1586,2.8422939068100357,558,75
577239,BBB,2013J,10,1.25,8,3
577245,CCC,2014B,4854,5.219354838709678,930,133
577245,EEE,2014B,1427,3.3895486935866983,421,74
577256,BBB,2013J,341,2.2582781456953644,151,12
577273,CCC,2014B,35,2.0588235294117645,17,11
577275,GGG,2014B,590,3.4302325581395348,172,36
577279,CCC,2014J,1915,2.4027603513174403,797,59
577279,DDD,2013J,2064,2.2483660130718954,918,26
577280,BBB,2013J,713,2.4671280276816607,289,22
577286,BBB,2013J,252,2.8636363636363638,88,15
577304,BBB,2014B,174,6.214285714285714,28,53
577347,BBB,2013J,147,2.5789473684210527,57,12
577354,BBB,2014J,256,4.338983050847458,59,61
577359,DDD,2014J,6,3.0,2,4
577376,BBB,2013J,738,2.1899109792284865,337,15
577389,FFF,2013J,79,1.7954545454545454,44,8
577396,FFF,2013J,1943,4.356502242152466,446,172
577401,DDD,2013J,85,2.0238095238095237,42,10
577404,FFF,2013J,4398,4.688699360341151,938,108
577414,CCC,2014B,1068,3.197604790419162,334,78
577414,DDD,2013J,629,2.355805243445693,267,25
577427,CCC,2014B,6,1.2,5,2
577427,CCC,2014J,189,3.5660377358490565,53,26
577427,EEE,2013J,1195,4.377289377289378,273,84
577429,FFF,2014J,2539,5.4252136752136755,468,88
577439,GGG,2013J,41,2.2777777777777777,18,7
577454,FFF,2013J,30,2.5,12,10
577456,GGG,2013J,10,1.4285714285714286,7,4
577458,CCC,2014J,965,3.5347985347985347,273,100
577460,CCC,2014J,1209,4.03,300,82
577460,EEE,2014B,3771,4.218120805369128,894,144
577464,DDD,2013J,2405,2.3417721518987342,1027,18
577467,BBB,2014J,1167,3.525679758308157,331,127
577471,GGG,2013J,232,3.36231884057971,69,23
577476,FFF,2013J,4147,4.6231884057971016,897,104
577498,BBB,2013J,808,2.8350877192982455,285,21
577502,CCC,2014B,2673,4.131375579598146,647,144
577520,DDD,2014J,750,1.8610421836228288,403,19
577526,DDD,2014J,379,1.6550218340611353,229,12
577527,BBB,2014B,462,2.3333333333333335,198,14
577533,FFF,2013J,1255,4.342560553633218,289,96
577533,FFF,2014J,1392,3.9101123595505616,356,78
577551,CCC,2014J,269,3.2804878048780486,82,45
577551,EEE,2013J,1636,3.3801652892561984,484,97
577560,EEE,2013J,287,5.314814814814815,54,96
577562,EEE,2014B,2354,4.449905482041588,529,230
577566,CCC,2014J,1059,2.839142091152815,373,64
577566,DDD,2014J,502,1.6459016393442623,305,34
577570,DDD,2013J,456,1.9240506329113924,237,27
577603,EEE,2014B,25,2.272727272727273,11,10
577605,FFF,2013J,1392,4.155223880597015,335,87
577607,FFF,2013J,1171,3.3267045454545454,352,29
577618,BBB,2014J,814,3.8947368421052633,209,37
577638,DDD,2013J,379,1.9842931937172774,191,11
577638,DDD,2014J,77,1.2419354838709677,62,5
577640,FFF,2013J,961,7.75,124,123
577645,BBB,2014J,2415,6.9,350,97
577648,BBB,2013J,575,1.7011834319526626,338,9
577652,DDD,2013J,838,2.6105919003115265,321,37
577652,DDD,2014J,1977,2.306884480746791,857,22
577659,BBB,2013J,117,1.95,60,7
577676,BBB,2014B,609,2.136842105263158,285,16
577679,FFF,2014B,11,1.5714285714285714,7,3
577680,BBB,2013J,1355,2.776639344262295,488,23
577686,CCC,2014B,932,2.9967845659163985,311,45
577686,EEE,2013J,1368,3.211267605633803,426,51
577692,BBB,2013J,113,1.591549295774648,71,7
577695,BBB,2013J,6,1.2,5,2
577721,FFF,2013J,67,2.392857142857143,28,8
577728,BBB,2014J,140,4.516129032258065,31,37
577735,EEE,2013J,3167,3.756820877817319,843,76
577736,DDD,2013J,42,2.0,21,14
577743,BBB,2014J,1008,3.7058823529411766,272,69
577751,DDD,2014J,757,2.018666666666667,375,17
577763,FFF,2013J,3091,3.6797619047619046,840,82
